theater_id,brand_id,name,location,city,state
TH_9124,BR_4,Miraj Cinemas,Salem 295,Salem,Tamil Nadu
TH_9125,BR_2,Cinepolis,Patna 359,Patna,Bihar
TH_9126,BR_3,INOX,Surat 413,Surat,Gujarat
TH_9127,BR_1,Carnival Cinemas,Mumbai 299,Mumbai,Maharashtra
TH_9128,BR_5,PVR Cinemas,Ajmer 420,Ajmer,Rajasthan
TH_9129,BR_5,PVR Cinemas,Siliguri 336,Siliguri,West Bengal
TH_9130,BR_4,Miraj Cinemas,Jabalpur 394,Jabalpur,Madhya Pradesh
TH_9131,BR_4,Miraj Cinemas,Udaipur 145,Udaipur,Rajasthan
TH_9132,BR_2,Cinepolis,Nashik 105,Nashik,Maharashtra
TH_9133,BR_2,Cinepolis,Asansol 489,Asansol,West Bengal
TH_9134,BR_1,Carnival Cinemas,Durgapur 399,Durgapur,West Bengal
TH_9135,BR_5,PVR Cinemas,Asansol 488,Asansol,West Bengal
TH_9136,BR_2,Cinepolis,Bhagalpur 120,Bhagalpur,Bihar
TH_9137,BR_3,INOX,Agra 113,Agra,Uttar Pradesh
TH_9138,BR_4,Miraj Cinemas,Gaya 4,Gaya,Bihar
TH_9139,BR_6,Wave Cinemas,Mysore 10,Mysore,Karnataka
TH_9140,BR_4,Miraj Cinemas,Hubli 145,Hubli,Karnataka
TH_9141,BR_1,Carnival Cinemas,Ahmedabad 423,Ahmedabad,Gujarat
TH_9142,BR_6,Wave Cinemas,Thane 476,Thane,Maharashtra
TH_9143,BR_1,Carnival Cinemas,Nashik 257,Nashik,Maharashtra
TH_9144,BR_5,PVR Cinemas,Ludhiana 9,Ludhiana,Punjab
TH_9145,BR_4,Miraj Cinemas,Madurai 118,Madurai,Tamil Nadu
TH_9146,BR_4,Miraj Cinemas,Gwalior 252,Gwalior,Madhya Pradesh
TH_9147,BR_1,Carnival Cinemas,Coimbatore 394,Coimbatore,Tamil Nadu
TH_9148,BR_6,Wave Cinemas,Mysore 402,Mysore,Karnataka
TH_9149,BR_1,Carnival Cinemas,Siliguri 408,Siliguri,West Bengal
TH_9150,BR_3,INOX,Coimbatore 389,Coimbatore,Tamil Nadu
TH_9151,BR_4,Miraj Cinemas,Tiruchirappalli 133,Tiruchirappalli,Tamil Nadu
TH_9152,BR_1,Carnival Cinemas,Rajkot 426,Rajkot,Gujarat
TH_9153,BR_1,Carnival Cinemas,Siliguri 464,Siliguri,West Bengal
TH_9154,BR_3,INOX,Patna 224,Patna,Bihar
TH_9155,BR_1,Carnival Cinemas,Mysore 77,Mysore,Karnataka
TH_9156,BR_1,Carnival Cinemas,Ujjain 183,Ujjain,Madhya Pradesh
TH_9157,BR_3,INOX,Muzaffarpur 320,Muzaffarpur,Bihar
TH_9158,BR_3,INOX,Purnia 218,Purnia,Bihar
TH_9159,BR_4,Miraj Cinemas,Vadodara 379,Vadodara,Gujarat
TH_9160,BR_6,Wave Cinemas,Bangalore 387,Bangalore,Karnataka
TH_9161,BR_1,Carnival Cinemas,Ludhiana 9,Ludhiana,Punjab
TH_9162,BR_3,INOX,Bangalore 236,Bangalore,Karnataka
TH_9163,BR_5,PVR Cinemas,Ahmedabad 235,Ahmedabad,Gujarat
TH_9164,BR_1,Carnival Cinemas,Jaipur 239,Jaipur,Rajasthan
TH_9165,BR_2,Cinepolis,Gaya 65,Gaya,Bihar
TH_9166,BR_5,PVR Cinemas,Bhavnagar 188,Bhavnagar,Gujarat
TH_9167,BR_5,PVR Cinemas,Tiruchirappalli 61,Tiruchirappalli,Tamil Nadu
TH_9168,BR_6,Wave Cinemas,Patna 165,Patna,Bihar
TH_9169,BR_5,PVR Cinemas,Meerut 13,Meerut,Uttar Pradesh
TH_9170,BR_5,PVR Cinemas,Vadodara 345,Vadodara,Gujarat
TH_9171,BR_6,Wave Cinemas,Patna 191,Patna,Bihar
TH_9172,BR_1,Carnival Cinemas,Vadodara 247,Vadodara,Gujarat
TH_9173,BR_1,Carnival Cinemas,Ujjain 371,Ujjain,Madhya Pradesh
TH_9174,BR_4,Miraj Cinemas,Jaipur 177,Jaipur,Rajasthan
TH_9175,BR_6,Wave Cinemas,Jalandhar 27,Jalandhar,Punjab
TH_9176,BR_2,Cinepolis,Vadodara 85,Vadodara,Gujarat
TH_9177,BR_6,Wave Cinemas,Amritsar 476,Amritsar,Punjab
TH_9178,BR_4,Miraj Cinemas,Indore 396,Indore,Madhya Pradesh
TH_9179,BR_6,Wave Cinemas,Bhopal 457,Bhopal,Madhya Pradesh
TH_9180,BR_6,Wave Cinemas,Muzaffarpur 151,Muzaffarpur,Bihar
TH_9181,BR_1,Carnival Cinemas,Durgapur 437,Durgapur,West Bengal
TH_9182,BR_3,INOX,Madurai 128,Madurai,Tamil Nadu
TH_9183,BR_3,INOX,Howrah 245,Howrah,West Bengal
TH_9184,BR_6,Wave Cinemas,Madurai 411,Madurai,Tamil Nadu
TH_9185,BR_3,INOX,Thane 303,Thane,Maharashtra
TH_9186,BR_1,Carnival Cinemas,Jaipur 74,Jaipur,Rajasthan
TH_9187,BR_5,PVR Cinemas,Bangalore 386,Bangalore,Karnataka
TH_9188,BR_3,INOX,Mysore 44,Mysore,Karnataka
TH_9189,BR_3,INOX,Mangalore 420,Mangalore,Karnataka
TH_9190,BR_1,Carnival Cinemas,Kolkata 280,Kolkata,West Bengal
TH_9191,BR_3,INOX,Mumbai 216,Mumbai,Maharashtra
TH_9192,BR_2,Cinepolis,Kolkata 179,Kolkata,West Bengal
TH_9193,BR_6,Wave Cinemas,Madurai 378,Madurai,Tamil Nadu
TH_9194,BR_3,INOX,Mumbai 495,Mumbai,Maharashtra
TH_9195,BR_4,Miraj Cinemas,Ludhiana 387,Ludhiana,Punjab
TH_9196,BR_4,Miraj Cinemas,Jalandhar 380,Jalandhar,Punjab
TH_9197,BR_6,Wave Cinemas,Salem 178,Salem,Tamil Nadu
TH_9198,BR_4,Miraj Cinemas,Indore 99,Indore,Madhya Pradesh
TH_9199,BR_4,Miraj Cinemas,Durgapur 481,Durgapur,West Bengal
TH_9200,BR_6,Wave Cinemas,Rajkot 282,Rajkot,Gujarat
TH_9201,BR_3,INOX,Kanpur 153,Kanpur,Uttar Pradesh
TH_9202,BR_2,Cinepolis,Tiruchirappalli 387,Tiruchirappalli,Tamil Nadu
TH_9203,BR_1,Carnival Cinemas,Kolkata 321,Kolkata,West Bengal
TH_9204,BR_5,PVR Cinemas,Kolkata 363,Kolkata,West Bengal
TH_9205,BR_4,Miraj Cinemas,Bathinda 308,Bathinda,Punjab
TH_9206,BR_1,Carnival Cinemas,Varanasi 407,Varanasi,Uttar Pradesh
TH_9207,BR_2,Cinepolis,Varanasi 60,Varanasi,Uttar Pradesh
TH_9208,BR_1,Carnival Cinemas,Bhavnagar 165,Bhavnagar,Gujarat
TH_9209,BR_6,Wave Cinemas,Muzaffarpur 373,Muzaffarpur,Bihar
TH_9210,BR_1,Carnival Cinemas,Nashik 364,Nashik,Maharashtra
TH_9211,BR_1,Carnival Cinemas,Agra 184,Agra,Uttar Pradesh
TH_9212,BR_6,Wave Cinemas,Nagpur 193,Nagpur,Maharashtra
TH_9213,BR_2,Cinepolis,Nashik 151,Nashik,Maharashtra
TH_9214,BR_5,PVR Cinemas,Meerut 194,Meerut,Uttar Pradesh
TH_9215,BR_3,INOX,Amritsar 146,Amritsar,Punjab
TH_9216,BR_1,Carnival Cinemas,Tiruchirappalli 436,Tiruchirappalli,Tamil Nadu
TH_9217,BR_2,Cinepolis,Muzaffarpur 289,Muzaffarpur,Bihar
TH_9218,BR_2,Cinepolis,Chennai 1,Chennai,Tamil Nadu
TH_9219,BR_5,PVR Cinemas,Surat 132,Surat,Gujarat
TH_9220,BR_4,Miraj Cinemas,Agra 83,Agra,Uttar Pradesh
TH_9221,BR_2,Cinepolis,Mysore 403,Mysore,Karnataka
TH_9222,BR_3,INOX,Nagpur 174,Nagpur,Maharashtra
TH_9223,BR_4,Miraj Cinemas,Ludhiana 406,Ludhiana,Punjab
TH_9224,BR_6,Wave Cinemas,Nagpur 219,Nagpur,Maharashtra
TH_9225,BR_4,Miraj Cinemas,Gwalior 243,Gwalior,Madhya Pradesh
TH_9226,BR_2,Cinepolis,Agra 429,Agra,Uttar Pradesh
TH_9227,BR_1,Carnival Cinemas,Mysore 217,Mysore,Karnataka
TH_9228,BR_5,PVR Cinemas,Gaya 89,Gaya,Bihar
TH_9229,BR_2,Cinepolis,Indore 99,Indore,Madhya Pradesh
TH_9230,BR_2,Cinepolis,Jaipur 181,Jaipur,Rajasthan
TH_9231,BR_6,Wave Cinemas,Durgapur 81,Durgapur,West Bengal
TH_9232,BR_6,Wave Cinemas,Patna 399,Patna,Bihar
TH_9233,BR_6,Wave Cinemas,Rajkot 152,Rajkot,Gujarat
TH_9234,BR_6,Wave Cinemas,Jalandhar 419,Jalandhar,Punjab
TH_9235,BR_1,Carnival Cinemas,Asansol 237,Asansol,West Bengal
TH_9236,BR_2,Cinepolis,Mangalore 282,Mangalore,Karnataka
TH_9237,BR_5,PVR Cinemas,Mysore 317,Mysore,Karnataka
TH_9238,BR_2,Cinepolis,Bhavnagar 307,Bhavnagar,Gujarat
TH_9239,BR_2,Cinepolis,Patiala 27,Patiala,Punjab
TH_9240,BR_4,Miraj Cinemas,Kanpur 234,Kanpur,Uttar Pradesh
TH_9241,BR_1,Carnival Cinemas,Mysore 387,Mysore,Karnataka
TH_9242,BR_4,Miraj Cinemas,Purnia 119,Purnia,Bihar
TH_9243,BR_5,PVR Cinemas,Chennai 21,Chennai,Tamil Nadu
TH_9244,BR_3,INOX,Madurai 352,Madurai,Tamil Nadu
TH_9245,BR_5,PVR Cinemas,Jalandhar 307,Jalandhar,Punjab
TH_9246,BR_5,PVR Cinemas,Bhagalpur 282,Bhagalpur,Bihar
TH_9247,BR_3,INOX,Indore 247,Indore,Madhya Pradesh
TH_9248,BR_3,INOX,Coimbatore 128,Coimbatore,Tamil Nadu
TH_9249,BR_1,Carnival Cinemas,Bhagalpur 380,Bhagalpur,Bihar
TH_9250,BR_4,Miraj Cinemas,Belgaum 62,Belgaum,Karnataka
TH_9251,BR_6,Wave Cinemas,Madurai 50,Madurai,Tamil Nadu
TH_9252,BR_2,Cinepolis,Patiala 498,Patiala,Punjab
TH_9253,BR_2,Cinepolis,Ajmer 220,Ajmer,Rajasthan
TH_9254,BR_3,INOX,Jaipur 321,Jaipur,Rajasthan
TH_9255,BR_2,Cinepolis,Jaipur 460,Jaipur,Rajasthan
TH_9256,BR_5,PVR Cinemas,Asansol 317,Asansol,West Bengal
TH_9257,BR_3,INOX,Gaya 407,Gaya,Bihar
TH_9258,BR_5,PVR Cinemas,Jabalpur 97,Jabalpur,Madhya Pradesh
TH_9259,BR_2,Cinepolis,Bhagalpur 100,Bhagalpur,Bihar
TH_9260,BR_4,Miraj Cinemas,Ahmedabad 220,Ahmedabad,Gujarat
TH_9261,BR_6,Wave Cinemas,Mumbai 152,Mumbai,Maharashtra
TH_9262,BR_4,Miraj Cinemas,Tiruchirappalli 183,Tiruchirappalli,Tamil Nadu
TH_9263,BR_2,Cinepolis,Chennai 16,Chennai,Tamil Nadu
TH_9264,BR_5,PVR Cinemas,Jabalpur 148,Jabalpur,Madhya Pradesh
TH_9265,BR_4,Miraj Cinemas,Ludhiana 288,Ludhiana,Punjab
TH_9266,BR_5,PVR Cinemas,Jabalpur 1,Jabalpur,Madhya Pradesh
TH_9267,BR_3,INOX,Ahmedabad 133,Ahmedabad,Gujarat
TH_9268,BR_6,Wave Cinemas,Ajmer 428,Ajmer,Rajasthan
TH_9269,BR_2,Cinepolis,Belgaum 7,Belgaum,Karnataka
TH_9270,BR_2,Cinepolis,Asansol 311,Asansol,West Bengal
TH_9271,BR_6,Wave Cinemas,Ujjain 377,Ujjain,Madhya Pradesh
TH_9272,BR_2,Cinepolis,Mysore 146,Mysore,Karnataka
TH_9273,BR_5,PVR Cinemas,Jodhpur 496,Jodhpur,Rajasthan
TH_9274,BR_2,Cinepolis,Coimbatore 32,Coimbatore,Tamil Nadu
TH_9275,BR_3,INOX,Tiruchirappalli 305,Tiruchirappalli,Tamil Nadu
TH_9276,BR_4,Miraj Cinemas,Durgapur 449,Durgapur,West Bengal
TH_9277,BR_3,INOX,Bathinda 66,Bathinda,Punjab
TH_9278,BR_3,INOX,Nagpur 229,Nagpur,Maharashtra
TH_9279,BR_3,INOX,Amritsar 337,Amritsar,Punjab
TH_9280,BR_2,Cinepolis,Bhagalpur 444,Bhagalpur,Bihar
TH_9281,BR_4,Miraj Cinemas,Hubli 303,Hubli,Karnataka
TH_9282,BR_2,Cinepolis,Ludhiana 289,Ludhiana,Punjab
TH_9283,BR_5,PVR Cinemas,Ujjain 482,Ujjain,Madhya Pradesh
TH_9284,BR_3,INOX,Ajmer 461,Ajmer,Rajasthan
TH_9285,BR_5,PVR Cinemas,Muzaffarpur 298,Muzaffarpur,Bihar
TH_9286,BR_3,INOX,Bathinda 336,Bathinda,Punjab
TH_9287,BR_6,Wave Cinemas,Gaya 231,Gaya,Bihar
TH_9288,BR_2,Cinepolis,Mangalore 152,Mangalore,Karnataka
TH_9289,BR_5,PVR Cinemas,Tiruchirappalli 346,Tiruchirappalli,Tamil Nadu
TH_9290,BR_6,Wave Cinemas,Mangalore 278,Mangalore,Karnataka
TH_9291,BR_1,Carnival Cinemas,Chennai 84,Chennai,Tamil Nadu
TH_9292,BR_5,PVR Cinemas,Patna 33,Patna,Bihar
TH_9293,BR_3,INOX,Hubli 69,Hubli,Karnataka
TH_9294,BR_3,INOX,Ujjain 282,Ujjain,Madhya Pradesh
TH_9295,BR_3,INOX,Madurai 294,Madurai,Tamil Nadu
TH_9296,BR_2,Cinepolis,Siliguri 347,Siliguri,West Bengal
TH_9297,BR_4,Miraj Cinemas,Coimbatore 31,Coimbatore,Tamil Nadu
TH_9298,BR_5,PVR Cinemas,Surat 8,Surat,Gujarat
TH_9299,BR_5,PVR Cinemas,Gwalior 314,Gwalior,Madhya Pradesh
TH_9300,BR_4,Miraj Cinemas,Jaipur 278,Jaipur,Rajasthan
TH_9301,BR_2,Cinepolis,Surat 429,Surat,Gujarat
TH_9302,BR_6,Wave Cinemas,Ahmedabad 87,Ahmedabad,Gujarat
TH_9303,BR_3,INOX,Vadodara 26,Vadodara,Gujarat
TH_9304,BR_2,Cinepolis,Patna 138,Patna,Bihar
TH_9305,BR_3,INOX,Rajkot 205,Rajkot,Gujarat
TH_9306,BR_2,Cinepolis,Bhavnagar 352,Bhavnagar,Gujarat
TH_9307,BR_2,Cinepolis,Pune 39,Pune,Maharashtra
TH_9308,BR_3,INOX,Ajmer 243,Ajmer,Rajasthan
TH_9309,BR_2,Cinepolis,Muzaffarpur 125,Muzaffarpur,Bihar
TH_9310,BR_1,Carnival Cinemas,Bhagalpur 444,Bhagalpur,Bihar
TH_9311,BR_3,INOX,Jodhpur 247,Jodhpur,Rajasthan
TH_9312,BR_5,PVR Cinemas,Howrah 376,Howrah,West Bengal
TH_9313,BR_4,Miraj Cinemas,Mysore 162,Mysore,Karnataka
TH_9314,BR_6,Wave Cinemas,Amritsar 124,Amritsar,Punjab
TH_9315,BR_2,Cinepolis,Purnia 80,Purnia,Bihar
TH_9316,BR_5,PVR Cinemas,Ajmer 440,Ajmer,Rajasthan
TH_9317,BR_5,PVR Cinemas,Nagpur 361,Nagpur,Maharashtra
TH_9318,BR_3,INOX,Siliguri 405,Siliguri,West Bengal
TH_9319,BR_5,PVR Cinemas,Kolkata 245,Kolkata,West Bengal
TH_9320,BR_4,Miraj Cinemas,Kota 116,Kota,Rajasthan
TH_9321,BR_5,PVR Cinemas,Durgapur 276,Durgapur,West Bengal
TH_9322,BR_3,INOX,Siliguri 214,Siliguri,West Bengal
TH_9323,BR_6,Wave Cinemas,Kota 137,Kota,Rajasthan
TH_9324,BR_1,Carnival Cinemas,Tiruchirappalli 365,Tiruchirappalli,Tamil Nadu
TH_9325,BR_5,PVR Cinemas,Madurai 134,Madurai,Tamil Nadu
TH_9326,BR_2,Cinepolis,Jodhpur 101,Jodhpur,Rajasthan
TH_9327,BR_6,Wave Cinemas,Siliguri 54,Siliguri,West Bengal
TH_9328,BR_1,Carnival Cinemas,Mumbai 492,Mumbai,Maharashtra
TH_9329,BR_1,Carnival Cinemas,Gaya 386,Gaya,Bihar
TH_9330,BR_6,Wave Cinemas,Asansol 215,Asansol,West Bengal
TH_9331,BR_2,Cinepolis,Udaipur 385,Udaipur,Rajasthan
TH_9332,BR_4,Miraj Cinemas,Gaya 34,Gaya,Bihar
TH_9333,BR_2,Cinepolis,Pune 118,Pune,Maharashtra
TH_9334,BR_4,Miraj Cinemas,Jalandhar 209,Jalandhar,Punjab
TH_9335,BR_4,Miraj Cinemas,Thane 251,Thane,Maharashtra
TH_9336,BR_3,INOX,Thane 438,Thane,Maharashtra
TH_9337,BR_1,Carnival Cinemas,Muzaffarpur 291,Muzaffarpur,Bihar
TH_9338,BR_4,Miraj Cinemas,Bhavnagar 287,Bhavnagar,Gujarat
TH_9339,BR_4,Miraj Cinemas,Patna 374,Patna,Bihar
TH_9340,BR_3,INOX,Muzaffarpur 82,Muzaffarpur,Bihar
TH_9341,BR_3,INOX,Lucknow 219,Lucknow,Uttar Pradesh
TH_9342,BR_3,INOX,Bhavnagar 402,Bhavnagar,Gujarat
TH_9343,BR_6,Wave Cinemas,Agra 463,Agra,Uttar Pradesh
TH_9344,BR_5,PVR Cinemas,Patna 341,Patna,Bihar
TH_9345,BR_2,Cinepolis,Mangalore 114,Mangalore,Karnataka
TH_9346,BR_6,Wave Cinemas,Jodhpur 72,Jodhpur,Rajasthan
TH_9347,BR_1,Carnival Cinemas,Chennai 269,Chennai,Tamil Nadu
TH_9348,BR_4,Miraj Cinemas,Tiruchirappalli 437,Tiruchirappalli,Tamil Nadu
TH_9349,BR_6,Wave Cinemas,Mangalore 188,Mangalore,Karnataka
TH_9350,BR_1,Carnival Cinemas,Ludhiana 344,Ludhiana,Punjab
TH_9351,BR_6,Wave Cinemas,Ajmer 473,Ajmer,Rajasthan
TH_9352,BR_4,Miraj Cinemas,Udaipur 377,Udaipur,Rajasthan
TH_9353,BR_2,Cinepolis,Patiala 489,Patiala,Punjab
TH_9354,BR_6,Wave Cinemas,Tiruchirappalli 192,Tiruchirappalli,Tamil Nadu
TH_9355,BR_1,Carnival Cinemas,Jalandhar 259,Jalandhar,Punjab
TH_9356,BR_5,PVR Cinemas,Udaipur 471,Udaipur,Rajasthan
TH_9357,BR_1,Carnival Cinemas,Mysore 241,Mysore,Karnataka
TH_9358,BR_3,INOX,Kolkata 223,Kolkata,West Bengal
TH_9359,BR_5,PVR Cinemas,Chennai 160,Chennai,Tamil Nadu
TH_9360,BR_3,INOX,Mangalore 294,Mangalore,Karnataka
TH_9361,BR_5,PVR Cinemas,Patna 386,Patna,Bihar
TH_9362,BR_1,Carnival Cinemas,Coimbatore 227,Coimbatore,Tamil Nadu
TH_9363,BR_2,Cinepolis,Nashik 80,Nashik,Maharashtra
TH_9364,BR_1,Carnival Cinemas,Agra 368,Agra,Uttar Pradesh
TH_9365,BR_1,Carnival Cinemas,Durgapur 195,Durgapur,West Bengal
TH_9366,BR_6,Wave Cinemas,Pune 349,Pune,Maharashtra
TH_9367,BR_4,Miraj Cinemas,Agra 316,Agra,Uttar Pradesh
TH_9368,BR_6,Wave Cinemas,Hubli 189,Hubli,Karnataka
TH_9369,BR_4,Miraj Cinemas,Surat 487,Surat,Gujarat
TH_9370,BR_5,PVR Cinemas,Bathinda 67,Bathinda,Punjab
TH_9371,BR_2,Cinepolis,Bathinda 282,Bathinda,Punjab
TH_9372,BR_5,PVR Cinemas,Gaya 76,Gaya,Bihar
TH_9373,BR_2,Cinepolis,Ajmer 304,Ajmer,Rajasthan
TH_9374,BR_1,Carnival Cinemas,Surat 50,Surat,Gujarat
TH_9375,BR_2,Cinepolis,Jodhpur 370,Jodhpur,Rajasthan
TH_9376,BR_3,INOX,Udaipur 370,Udaipur,Rajasthan
TH_9377,BR_4,Miraj Cinemas,Belgaum 97,Belgaum,Karnataka
TH_9378,BR_3,INOX,Jabalpur 303,Jabalpur,Madhya Pradesh
TH_9379,BR_6,Wave Cinemas,Tiruchirappalli 201,Tiruchirappalli,Tamil Nadu
TH_9380,BR_2,Cinepolis,Pune 170,Pune,Maharashtra
TH_9381,BR_2,Cinepolis,Nagpur 385,Nagpur,Maharashtra
TH_9382,BR_4,Miraj Cinemas,Kanpur 220,Kanpur,Uttar Pradesh
TH_9383,BR_1,Carnival Cinemas,Purnia 245,Purnia,Bihar
TH_9384,BR_2,Cinepolis,Gwalior 330,Gwalior,Madhya Pradesh
TH_9385,BR_5,PVR Cinemas,Ludhiana 124,Ludhiana,Punjab
TH_9386,BR_4,Miraj Cinemas,Pune 70,Pune,Maharashtra
TH_9387,BR_3,INOX,Salem 57,Salem,Tamil Nadu
TH_9388,BR_1,Carnival Cinemas,Bhagalpur 406,Bhagalpur,Bihar
TH_9389,BR_1,Carnival Cinemas,Bhavnagar 171,Bhavnagar,Gujarat
TH_9390,BR_4,Miraj Cinemas,Mysore 406,Mysore,Karnataka
TH_9391,BR_4,Miraj Cinemas,Jaipur 385,Jaipur,Rajasthan
TH_9392,BR_4,Miraj Cinemas,Purnia 62,Purnia,Bihar
TH_9393,BR_1,Carnival Cinemas,Jabalpur 74,Jabalpur,Madhya Pradesh
TH_9394,BR_2,Cinepolis,Salem 308,Salem,Tamil Nadu
TH_9395,BR_1,Carnival Cinemas,Udaipur 214,Udaipur,Rajasthan
TH_9396,BR_2,Cinepolis,Jaipur 443,Jaipur,Rajasthan
TH_9397,BR_3,INOX,Agra 5,Agra,Uttar Pradesh
TH_9398,BR_1,Carnival Cinemas,Mumbai 136,Mumbai,Maharashtra
TH_9399,BR_1,Carnival Cinemas,Meerut 89,Meerut,Uttar Pradesh
TH_9400,BR_3,INOX,Kota 465,Kota,Rajasthan
TH_9401,BR_6,Wave Cinemas,Surat 232,Surat,Gujarat
TH_9402,BR_2,Cinepolis,Salem 112,Salem,Tamil Nadu
TH_9403,BR_1,Carnival Cinemas,Varanasi 182,Varanasi,Uttar Pradesh
TH_9404,BR_6,Wave Cinemas,Nagpur 468,Nagpur,Maharashtra
TH_9405,BR_6,Wave Cinemas,Gwalior 289,Gwalior,Madhya Pradesh
TH_9406,BR_6,Wave Cinemas,Hubli 61,Hubli,Karnataka
TH_9407,BR_1,Carnival Cinemas,Nagpur 364,Nagpur,Maharashtra
TH_9408,BR_1,Carnival Cinemas,Asansol 271,Asansol,West Bengal
TH_9409,BR_2,Cinepolis,Coimbatore 336,Coimbatore,Tamil Nadu
TH_9410,BR_5,PVR Cinemas,Kolkata 177,Kolkata,West Bengal
TH_9411,BR_1,Carnival Cinemas,Mumbai 121,Mumbai,Maharashtra
TH_9412,BR_4,Miraj Cinemas,Indore 125,Indore,Madhya Pradesh
TH_9413,BR_3,INOX,Varanasi 286,Varanasi,Uttar Pradesh
TH_9414,BR_3,INOX,Indore 452,Indore,Madhya Pradesh
TH_9415,BR_3,INOX,Salem 322,Salem,Tamil Nadu
TH_9416,BR_4,Miraj Cinemas,Mangalore 424,Mangalore,Karnataka
TH_9417,BR_4,Miraj Cinemas,Kolkata 250,Kolkata,West Bengal
TH_9418,BR_6,Wave Cinemas,Salem 431,Salem,Tamil Nadu
TH_9419,BR_3,INOX,Bhagalpur 164,Bhagalpur,Bihar
TH_9420,BR_1,Carnival Cinemas,Ahmedabad 430,Ahmedabad,Gujarat
TH_9421,BR_5,PVR Cinemas,Rajkot 436,Rajkot,Gujarat
TH_9422,BR_2,Cinepolis,Gwalior 99,Gwalior,Madhya Pradesh
TH_9423,BR_4,Miraj Cinemas,Jalandhar 301,Jalandhar,Punjab
TH_9424,BR_5,PVR Cinemas,Madurai 222,Madurai,Tamil Nadu
TH_9425,BR_3,INOX,Muzaffarpur 354,Muzaffarpur,Bihar
TH_9426,BR_6,Wave Cinemas,Tiruchirappalli 312,Tiruchirappalli,Tamil Nadu
TH_9427,BR_6,Wave Cinemas,Howrah 131,Howrah,West Bengal
TH_9428,BR_5,PVR Cinemas,Asansol 298,Asansol,West Bengal
TH_9429,BR_2,Cinepolis,Kolkata 325,Kolkata,West Bengal
TH_9430,BR_4,Miraj Cinemas,Kolkata 334,Kolkata,West Bengal
TH_9431,BR_3,INOX,Hubli 430,Hubli,Karnataka
TH_9432,BR_5,PVR Cinemas,Agra 251,Agra,Uttar Pradesh
TH_9433,BR_6,Wave Cinemas,Muzaffarpur 61,Muzaffarpur,Bihar
TH_9434,BR_6,Wave Cinemas,Chennai 89,Chennai,Tamil Nadu
TH_9435,BR_3,INOX,Mangalore 35,Mangalore,Karnataka
TH_9436,BR_4,Miraj Cinemas,Meerut 416,Meerut,Uttar Pradesh
TH_9437,BR_3,INOX,Mumbai 14,Mumbai,Maharashtra
TH_9438,BR_4,Miraj Cinemas,Ajmer 358,Ajmer,Rajasthan
TH_9439,BR_1,Carnival Cinemas,Hubli 113,Hubli,Karnataka
TH_9440,BR_5,PVR Cinemas,Udaipur 337,Udaipur,Rajasthan
TH_9441,BR_3,INOX,Ajmer 7,Ajmer,Rajasthan
TH_9442,BR_1,Carnival Cinemas,Hubli 189,Hubli,Karnataka
TH_9443,BR_5,PVR Cinemas,Indore 468,Indore,Madhya Pradesh
TH_9444,BR_3,INOX,Jaipur 77,Jaipur,Rajasthan
TH_9445,BR_1,Carnival Cinemas,Jaipur 327,Jaipur,Rajasthan
TH_9446,BR_4,Miraj Cinemas,Salem 244,Salem,Tamil Nadu
TH_9447,BR_5,PVR Cinemas,Amritsar 101,Amritsar,Punjab
TH_9448,BR_2,Cinepolis,Jodhpur 167,Jodhpur,Rajasthan
TH_9449,BR_6,Wave Cinemas,Nagpur 426,Nagpur,Maharashtra
TH_9450,BR_5,PVR Cinemas,Bhavnagar 273,Bhavnagar,Gujarat
TH_9451,BR_2,Cinepolis,Belgaum 145,Belgaum,Karnataka
TH_9452,BR_2,Cinepolis,Siliguri 364,Siliguri,West Bengal
TH_9453,BR_5,PVR Cinemas,Vadodara 248,Vadodara,Gujarat
TH_9454,BR_1,Carnival Cinemas,Jaipur 425,Jaipur,Rajasthan
TH_9455,BR_5,PVR Cinemas,Amritsar 156,Amritsar,Punjab
TH_9456,BR_1,Carnival Cinemas,Mumbai 221,Mumbai,Maharashtra
TH_9457,BR_3,INOX,Tiruchirappalli 490,Tiruchirappalli,Tamil Nadu
TH_9458,BR_1,Carnival Cinemas,Nashik 3,Nashik,Maharashtra
TH_9459,BR_6,Wave Cinemas,Patna 406,Patna,Bihar
TH_9460,BR_6,Wave Cinemas,Ujjain 259,Ujjain,Madhya Pradesh
TH_9461,BR_4,Miraj Cinemas,Meerut 57,Meerut,Uttar Pradesh
TH_9462,BR_6,Wave Cinemas,Asansol 236,Asansol,West Bengal
TH_9463,BR_2,Cinepolis,Howrah 294,Howrah,West Bengal
TH_9464,BR_3,INOX,Madurai 210,Madurai,Tamil Nadu
TH_9465,BR_5,PVR Cinemas,Coimbatore 154,Coimbatore,Tamil Nadu
TH_9466,BR_2,Cinepolis,Patiala 404,Patiala,Punjab
TH_9467,BR_5,PVR Cinemas,Kota 357,Kota,Rajasthan
TH_9468,BR_5,PVR Cinemas,Gaya 161,Gaya,Bihar
TH_9469,BR_4,Miraj Cinemas,Ahmedabad 430,Ahmedabad,Gujarat
TH_9470,BR_2,Cinepolis,Kota 297,Kota,Rajasthan
TH_9471,BR_4,Miraj Cinemas,Tiruchirappalli 192,Tiruchirappalli,Tamil Nadu
TH_9472,BR_5,PVR Cinemas,Bangalore 257,Bangalore,Karnataka
TH_9473,BR_3,INOX,Indore 171,Indore,Madhya Pradesh
