seat_id,booking_id,screen_id,seat_number,seat_type,charger,status,show_id
ST_9282,BK_837,SC_591,C12,Premium,True,Available,
ST_9285,BK_3018,SC_413,B18,Regular,True,Booked,
ST_9287,BK_7216,SC_578,A1,Regular,True,Available,
ST_9288,BK_817,SC_690,C16,Premium,True,Booked,
ST_9289,BK_6080,SC_397,E17,Regular,True,Booked,
ST_9290,,SC_60,B10,VIP,True,Booked,
ST_9291,,SC_427,A13,Premium,True,Booked,
ST_9292,BK_7636,SC_577,B5,VIP,True,Booked,
ST_9294,BK_7550,SC_64,C19,Regular,True,Booked,
ST_9295,BK_7720,SC_768,D15,Regular,True,Booked,
ST_9297,,SC_504,A6,VIP,True,Booked,
ST_9298,BK_2503,SC_468,E2,Regular,True,Available,
ST_9299,,SC_612,C3,Regular,True,Booked,
ST_9300,BK_7515,SC_550,A16,Premium,True,Booked,
ST_9301,,SC_607,B10,Premium,True,Available,
ST_9302,BK_8440,SC_149,B15,Regular,True,Booked,
ST_9303,BK_9876,SC_276,B4,Premium,True,Available,
ST_9304,BK_1138,SC_290,C8,Regular,True,Available,
ST_9305,BK_4336,SC_256,E16,Premium,True,Reserved,
ST_9307,BK_9650,SC_488,E20,Regular,True,Booked,
ST_9309,BK_7888,SC_150,B4,Premium,True,Available,
ST_9310,,SC_128,C20,Regular,True,Available,
ST_9311,BK_5719,SC_608,C18,VIP,True,Booked,
ST_9312,BK_8454,SC_187,C15,Premium,True,Booked,
ST_9313,BK_9788,SC_824,C13,Premium,True,Reserved,
ST_9315,BK_8350,SC_429,A5,Premium,True,Reserved,
ST_9316,BK_3417,SC_316,D17,Regular,True,Booked,
ST_9317,BK_5555,SC_860,D18,Premium,True,Reserved,
ST_9318,BK_6204,SC_515,A19,Regular,True,Booked,
ST_9319,BK_2837,SC_997,A7,Regular,True,Booked,
ST_9320,BK_3852,SC_421,C6,Premium,True,Booked,
ST_9321,BK_3178,SC_750,B5,Premium,True,Booked,
ST_9322,,SC_554,E6,Regular,True,Booked,
ST_9323,,SC_46,D3,Regular,True,Booked,
ST_9324,BK_2510,SC_755,C9,Regular,True,Available,
ST_9325,BK_9200,SC_911,E10,Regular,True,Booked,
ST_9326,BK_5254,SC_564,A20,Regular,True,Booked,
ST_9329,BK_143,SC_291,B12,Regular,True,Available,
ST_9330,BK_6098,SC_793,D5,Regular,True,Available,
ST_9331,BK_720,SC_281,A2,Regular,True,Booked,
ST_9332,BK_9926,SC_14,C9,Premium,True,Booked,
ST_9333,BK_5239,SC_879,C12,Regular,True,Booked,
ST_9334,BK_9672,SC_632,B6,VIP,True,Booked,
ST_9335,BK_2216,SC_448,E17,Regular,True,Booked,
ST_9336,BK_4015,SC_193,A3,VIP,True,Booked,
ST_9338,BK_6480,SC_207,A14,Regular,True,Booked,
ST_9339,BK_5437,SC_597,D1,Regular,True,Booked,
ST_9340,BK_126,SC_781,B8,Regular,True,Booked,
ST_9341,BK_3047,SC_20,B9,Regular,True,Available,
ST_9342,,SC_475,A14,Premium,True,Available,
ST_9343,BK_4208,SC_746,D20,VIP,True,Booked,
ST_9345,BK_7262,SC_880,E15,Regular,True,Booked,
ST_9346,BK_6257,SC_156,A3,Regular,True,Available,
ST_9348,BK_744,SC_374,E7,VIP,True,Booked,
ST_9349,BK_5009,SC_692,A19,Regular,True,Available,
ST_9350,BK_8177,SC_485,E18,Regular,True,Available,
ST_9351,BK_9663,SC_4,A12,Premium,True,Booked,
ST_9352,BK_9295,SC_926,E9,Premium,True,Booked,
ST_9353,,SC_378,B17,Regular,True,Booked,
ST_9354,BK_2452,SC_378,C17,Regular,True,Booked,
ST_9355,BK_8748,SC_796,A9,Regular,True,Booked,
ST_9356,BK_7896,SC_915,A16,Premium,True,Booked,
ST_9357,BK_2856,SC_887,C2,Regular,True,Booked,
ST_9359,BK_6822,SC_385,E18,Regular,True,Booked,
ST_9361,BK_83,SC_269,B13,Premium,True,Booked,
ST_9362,BK_3980,SC_580,E2,Regular,True,Booked,
ST_9363,BK_5872,SC_194,A3,Regular,True,Booked,
ST_9364,BK_4565,SC_356,E9,Regular,True,Booked,
ST_9365,,SC_777,B18,Regular,True,Booked,
ST_9367,BK_3631,SC_861,E11,Regular,True,Booked,
ST_9368,,SC_215,D9,Regular,True,Available,
ST_9369,BK_1991,SC_295,B10,Regular,True,Booked,
ST_9371,BK_9247,SC_901,E8,Premium,True,Booked,
ST_9376,BK_6260,SC_274,E4,Regular,True,Reserved,
ST_9377,BK_3025,SC_110,E6,Regular,True,Available,
ST_9378,BK_1288,SC_487,B16,Regular,True,Available,
ST_9379,,SC_307,A17,Regular,True,Booked,
ST_9380,BK_8529,SC_736,B11,Regular,True,Booked,
ST_9381,BK_2981,SC_398,C3,Regular,True,Booked,
ST_9383,BK_817,SC_720,C13,Premium,True,Booked,
ST_9385,BK_8940,SC_465,E20,Premium,True,Booked,
ST_9387,BK_7033,SC_362,E10,Regular,True,Booked,
ST_9388,BK_5178,SC_242,C9,Regular,True,Booked,
ST_9389,BK_6389,SC_810,E9,Premium,True,Booked,
ST_9390,BK_5313,SC_335,A3,Premium,True,Available,
ST_9391,BK_7553,SC_804,E16,Premium,True,Booked,
ST_9393,BK_4785,SC_367,E4,Regular,True,Booked,
ST_9394,BK_3215,SC_122,D3,Premium,True,Available,
ST_9396,BK_9573,SC_448,D9,Premium,True,Booked,
ST_9397,BK_8443,SC_359,E15,Regular,True,Booked,
ST_9398,,SC_849,E16,Regular,True,Booked,
ST_9399,,SC_865,D10,Regular,True,Booked,
ST_9400,BK_3287,SC_715,E4,Premium,True,Available,
ST_9401,BK_7457,SC_779,E5,Regular,True,Booked,
ST_9402,,SC_996,A2,VIP,True,Booked,
ST_9403,BK_90,SC_259,A10,Regular,True,Booked,
ST_9404,BK_49,SC_209,B6,Premium,True,Available,
ST_9405,BK_1935,SC_994,C11,VIP,True,Booked,
ST_9406,BK_2700,SC_132,A17,Regular,True,Booked,
ST_9407,BK_7493,SC_853,C10,Premium,True,Available,
ST_9409,BK_6192,SC_256,B4,Regular,True,Booked,
ST_9410,BK_4853,SC_973,B18,Regular,True,Reserved,
ST_9411,,SC_829,A12,Regular,True,Booked,
ST_9412,,SC_915,A5,VIP,True,Booked,
ST_9416,BK_1114,SC_139,B11,Regular,True,Booked,
ST_9417,BK_2478,SC_615,B1,Regular,True,Booked,
ST_9418,BK_7632,SC_354,B1,Regular,True,Reserved,
ST_9419,BK_6526,SC_774,C9,Premium,True,Booked,
ST_9420,BK_3964,SC_465,C12,Regular,True,Booked,
ST_9421,BK_2530,SC_782,E10,Premium,True,Booked,
ST_9422,BK_2795,SC_399,D4,Premium,True,Available,
ST_9424,BK_8084,SC_205,A12,Regular,True,Booked,
ST_9425,BK_6646,SC_575,A17,Regular,True,Booked,
ST_9427,BK_8970,SC_40,C14,Regular,True,Booked,
ST_9428,,SC_451,A2,Regular,True,Reserved,
ST_9429,BK_4075,SC_567,B18,Regular,True,Booked,
ST_9430,BK_3285,SC_383,C13,Premium,True,Booked,
ST_9431,BK_388,SC_405,D8,Regular,True,Booked,
ST_9432,BK_8238,SC_866,D3,Regular,True,Booked,
ST_9434,BK_581,SC_147,B9,Regular,True,Reserved,
ST_9435,BK_3500,SC_926,A4,Regular,True,Booked,
ST_9436,BK_1295,SC_788,E13,Regular,True,Booked,
ST_9437,BK_6781,SC_922,B11,Regular,True,Booked,
ST_9438,BK_6798,SC_373,A16,Premium,True,Reserved,
ST_9439,BK_264,SC_889,A18,Regular,True,Available,
ST_9441,BK_6744,SC_81,B3,Regular,True,Booked,
ST_9442,BK_698,SC_914,D10,Regular,True,Booked,
ST_9443,BK_837,SC_465,E16,Regular,True,Booked,
ST_9446,BK_3541,SC_433,A12,Regular,True,Booked,
ST_9447,BK_6168,SC_341,A8,Regular,True,Reserved,
ST_9449,BK_4148,SC_555,A7,VIP,True,Booked,
ST_9450,BK_838,SC_77,A8,Premium,True,Available,
ST_9451,BK_7252,SC_275,C5,Premium,True,Booked,
ST_9452,BK_6571,SC_658,A12,Regular,True,Booked,
ST_9453,BK_4795,SC_90,E17,Premium,True,Booked,
ST_9454,,SC_249,A16,Regular,True,Reserved,
ST_9455,BK_8376,SC_674,D13,Premium,True,Booked,
ST_9456,BK_3576,SC_545,B18,Premium,True,Booked,
ST_9457,,SC_937,D16,Premium,True,Booked,
ST_9458,BK_7402,SC_844,D3,Regular,True,Booked,
ST_9460,BK_2756,SC_6,E13,Premium,True,Booked,
ST_9461,BK_234,SC_800,B16,Regular,True,Booked,
ST_9462,BK_1374,SC_618,D5,Premium,True,Booked,
ST_9463,BK_8745,SC_299,E9,Regular,True,Booked,
ST_9464,BK_4217,SC_34,D17,Regular,True,Booked,
ST_9465,BK_8800,SC_294,E16,Premium,True,Booked,
ST_9466,BK_9105,SC_645,D19,Premium,True,Available,
ST_9467,,SC_662,E11,Premium,True,Booked,
ST_9469,BK_3039,SC_905,B9,Regular,True,Booked,
ST_9470,BK_3187,SC_666,B15,Regular,True,Available,
ST_9472,BK_4229,SC_880,A20,Premium,True,Booked,
ST_9474,BK_1154,SC_202,A5,Regular,True,Booked,
ST_9475,,SC_729,C10,Premium,True,Booked,
ST_9476,BK_2958,SC_121,B3,Premium,True,Booked,
ST_9477,BK_8555,SC_424,B2,Premium,True,Booked,
ST_9478,BK_716,SC_740,A12,Premium,True,Booked,
ST_9479,BK_4075,SC_71,A20,VIP,True,Booked,
ST_9480,BK_6115,SC_437,E2,Premium,True,Booked,
ST_9481,,SC_53,D8,Regular,True,Available,
ST_9482,,SC_966,D16,Premium,True,Reserved,
ST_9485,BK_2463,SC_646,B8,Premium,True,Booked,
ST_9486,,SC_284,D18,Regular,True,Booked,
ST_9487,BK_4475,SC_738,B2,Regular,True,Booked,
ST_9488,BK_6760,SC_292,D9,Premium,True,Booked,
ST_9489,BK_7176,SC_748,E17,Premium,True,Booked,
ST_9490,BK_5978,SC_547,A4,Regular,True,Booked,
ST_9491,BK_3704,SC_428,C4,Regular,True,Booked,
ST_9492,BK_5371,SC_351,E8,Regular,True,Booked,
ST_9493,BK_3511,SC_443,B17,VIP,True,Booked,
ST_9495,BK_1819,SC_645,B16,Regular,True,Booked,
ST_9496,BK_8877,SC_578,B9,Regular,True,Booked,
ST_9497,,SC_398,D8,Regular,True,Booked,
ST_9498,BK_101,SC_303,B15,Regular,True,Reserved,
ST_9500,BK_1895,SC_743,C1,Premium,True,Booked,
ST_9501,,SC_472,D18,Regular,True,Booked,
ST_9502,BK_6225,SC_640,B1,Regular,True,Booked,
ST_9503,,SC_128,B11,Premium,True,Booked,
ST_9504,BK_2826,SC_309,C3,Regular,True,Booked,
ST_9505,BK_7299,SC_822,A17,Regular,True,Booked,
ST_9506,BK_6257,SC_204,C9,Regular,True,Booked,
ST_9507,BK_1923,SC_17,D10,Regular,True,Booked,
ST_9511,BK_6414,SC_171,A15,Regular,True,Booked,
ST_9512,BK_5802,SC_695,B8,Regular,True,Booked,
ST_9513,BK_6965,SC_415,C14,Regular,True,Available,
ST_9514,BK_1929,SC_52,E11,Premium,True,Booked,
ST_9515,BK_4238,SC_594,E1,Regular,True,Booked,
ST_9517,BK_1504,SC_741,E20,Regular,True,Booked,
ST_9519,BK_6360,SC_730,B2,Premium,True,Available,
ST_9520,BK_7772,SC_656,C5,Regular,True,Booked,
ST_9521,BK_6659,SC_156,E14,Regular,True,Booked,
ST_9523,BK_1716,SC_40,D5,Regular,True,Booked,
ST_9524,BK_6961,SC_875,E9,Regular,True,Booked,
ST_9525,,SC_951,D13,Premium,True,Booked,
ST_9526,BK_5861,SC_620,B6,Premium,True,Available,
ST_9528,BK_4150,SC_896,A6,Premium,True,Booked,
ST_9529,BK_2034,SC_68,D18,Regular,True,Booked,
ST_9531,BK_7703,SC_724,C18,Regular,True,Booked,
ST_9532,BK_118,SC_891,C17,Regular,True,Booked,
ST_9535,BK_8815,SC_165,E18,Regular,True,Booked,
ST_9540,BK_8646,SC_941,B11,Premium,True,Available,
ST_9541,,SC_48,E15,Regular,True,Booked,
ST_9542,BK_7973,SC_219,B8,Regular,True,Booked,
ST_9543,BK_4563,SC_811,D9,Regular,True,Booked,
ST_9544,BK_4746,SC_231,B20,Regular,True,Booked,
ST_9545,BK_2949,SC_258,B6,Premium,True,Booked,
ST_9547,,SC_198,E8,Premium,True,Booked,
ST_9548,BK_4444,SC_822,C18,Regular,True,Booked,
ST_9549,BK_2940,SC_333,C15,Regular,True,Available,
ST_9551,BK_5167,SC_384,C11,Regular,True,Booked,
ST_9554,,SC_570,C3,Regular,True,Booked,
ST_9555,BK_6661,SC_908,A3,Regular,True,Available,
ST_9556,BK_5500,SC_562,A11,Regular,True,Available,
ST_9557,,SC_162,E10,Regular,True,Available,
ST_9559,BK_7076,SC_97,C20,VIP,True,Booked,
ST_9560,BK_2500,SC_284,D10,Premium,True,Booked,
ST_9561,BK_2911,SC_731,E5,Premium,True,Booked,
ST_9562,BK_310,SC_456,A13,VIP,True,Reserved,
ST_9563,BK_167,SC_300,C19,Premium,True,Booked,
ST_9564,BK_7086,SC_214,B17,Regular,True,Booked,
ST_9565,BK_2632,SC_829,B5,Regular,True,Booked,
ST_9566,BK_882,SC_904,A12,Premium,True,Available,
ST_9567,BK_2276,SC_375,A3,Premium,True,Available,
ST_9569,,SC_171,A8,Premium,True,Booked,
ST_9570,BK_1342,SC_113,C19,Premium,True,Booked,
ST_9571,BK_5645,SC_280,D11,Premium,True,Booked,
ST_9572,BK_1765,SC_136,C5,Regular,True,Booked,
ST_9574,BK_1187,SC_496,A4,Regular,True,Booked,
ST_9575,BK_5506,SC_941,B6,Premium,True,Booked,
ST_9576,,SC_126,D3,Premium,True,Booked,
ST_9577,BK_6474,SC_693,E2,VIP,True,Booked,
ST_9578,BK_7077,SC_882,C5,Regular,True,Booked,
ST_9580,BK_840,SC_65,D5,Regular,True,Available,
ST_9581,BK_2425,SC_1,E5,Premium,True,Available,
ST_9583,BK_176,SC_711,B14,VIP,True,Booked,
ST_9584,BK_140,SC_894,A18,Regular,True,Reserved,
ST_9586,BK_8728,SC_590,C17,Premium,True,Booked,
ST_9587,BK_768,SC_74,A18,Premium,True,Available,
ST_9589,BK_2714,SC_781,D9,VIP,True,Booked,
ST_9590,BK_2550,SC_168,A5,Premium,True,Reserved,
ST_9591,BK_8640,SC_269,A11,Regular,True,Booked,
ST_9592,BK_3631,SC_641,C12,Regular,True,Booked,
ST_9593,BK_6414,SC_874,E16,Regular,True,Reserved,
ST_9594,BK_2197,SC_108,C5,Regular,True,Booked,
ST_9595,,SC_366,B19,Premium,True,Booked,
ST_9596,BK_5943,SC_549,A20,Regular,True,Booked,
ST_9597,BK_4264,SC_329,D12,Regular,True,Reserved,
ST_9598,BK_3010,SC_264,D4,Regular,True,Booked,
ST_9599,BK_7660,SC_907,A5,Regular,True,Available,
ST_9600,,SC_835,A1,Premium,True,Booked,
ST_9601,BK_1575,SC_178,D17,Regular,True,Booked,
ST_9602,BK_9059,SC_929,D11,Premium,True,Available,
ST_9603,BK_1342,SC_886,A11,Regular,True,Booked,
ST_9604,BK_3998,SC_790,A17,Premium,True,Booked,
ST_9606,BK_1659,SC_47,B3,Regular,True,Booked,
ST_9607,BK_2091,SC_814,B14,Premium,True,Booked,
ST_9608,,SC_73,E12,Premium,True,Available,
ST_9611,BK_997,SC_727,C1,Regular,True,Booked,
ST_9612,BK_2770,SC_780,C5,Regular,True,Reserved,
ST_9613,BK_6513,SC_94,B17,Regular,True,Available,
ST_9615,BK_493,SC_54,C6,Premium,True,Booked,
ST_9616,BK_8008,SC_29,A20,Regular,True,Booked,
ST_9617,,SC_652,D10,Premium,True,Booked,
ST_9619,BK_8762,SC_343,C3,Premium,True,Booked,
ST_9620,,SC_508,A20,Regular,True,Available,
ST_9621,BK_340,SC_325,E1,VIP,True,Booked,
ST_9622,BK_3635,SC_44,E4,Regular,True,Booked,
ST_9623,BK_3073,SC_113,B7,VIP,True,Booked,
ST_9624,,SC_614,E2,Regular,True,Booked,
ST_9626,BK_4786,SC_4,C17,Premium,True,Booked,
ST_9628,BK_7783,SC_294,B15,VIP,True,Available,
ST_9630,BK_5840,SC_322,E4,Regular,True,Available,
ST_9633,BK_8054,SC_343,A8,Regular,True,Booked,
ST_9634,BK_6481,SC_811,C1,Regular,True,Booked,
ST_9636,,SC_371,B7,Regular,True,Reserved,
ST_9637,BK_2348,SC_330,A7,Regular,True,Booked,
ST_9638,BK_2142,SC_867,D9,Regular,True,Booked,
ST_9639,BK_6307,SC_614,E4,Regular,True,Booked,
ST_9640,BK_5041,SC_571,B5,Regular,True,Available,
ST_9641,BK_5079,SC_598,A19,Regular,True,Booked,
ST_9642,,SC_721,E20,Premium,True,Booked,
ST_9644,BK_7420,SC_18,A2,Regular,True,Booked,
ST_9645,,SC_950,E4,Regular,True,Booked,
ST_9646,BK_9064,SC_146,D7,Premium,True,Booked,
ST_9647,,SC_41,C20,VIP,True,Booked,
ST_9648,BK_3361,SC_117,A8,Premium,True,Booked,
ST_9649,BK_6189,SC_230,D13,Regular,True,Reserved,
ST_9650,BK_8966,SC_763,D11,Regular,True,Booked,
ST_9651,BK_9649,SC_265,B13,Regular,True,Available,
ST_9652,BK_7208,SC_230,D3,Regular,True,Available,
ST_9653,,SC_93,B6,Regular,True,Booked,
ST_9654,BK_2454,SC_680,D20,Regular,True,Available,
ST_9655,BK_6232,SC_361,D10,Regular,True,Reserved,
ST_9656,BK_5364,SC_695,D5,Premium,True,Reserved,
ST_9657,BK_3409,SC_82,D9,VIP,True,Booked,
ST_9658,BK_5279,SC_98,D11,Regular,True,Booked,
ST_9661,BK_4058,SC_709,A14,Regular,True,Booked,
ST_9662,BK_6167,SC_803,A13,Regular,True,Booked,
ST_9663,BK_7564,SC_188,D11,Regular,True,Available,
ST_9664,BK_5728,SC_480,D8,VIP,True,Booked,
ST_9666,BK_7816,SC_599,C7,Regular,True,Booked,
ST_9667,BK_1948,SC_460,C7,Regular,True,Booked,
ST_9670,,SC_964,D2,Regular,True,Available,
ST_9671,,SC_214,A8,Premium,True,Booked,
ST_9673,BK_1781,SC_203,E12,VIP,True,Booked,
ST_9674,BK_3191,SC_29,D8,Premium,True,Available,
ST_9675,BK_378,SC_122,A12,VIP,True,Booked,
ST_9677,BK_8049,SC_907,C18,VIP,True,Booked,
ST_9678,BK_3237,SC_376,E6,Regular,True,Available,
ST_9679,BK_8792,SC_219,E18,Regular,True,Booked,
ST_9680,BK_7408,SC_98,D6,VIP,True,Booked,
ST_9681,BK_6261,SC_33,C9,Regular,True,Booked,
ST_9682,BK_5492,SC_469,D7,Premium,True,Booked,
ST_9683,,SC_73,D12,Premium,True,Booked,
ST_9684,BK_3284,SC_304,C1,Regular,True,Booked,
ST_9685,BK_2869,SC_92,D9,Premium,True,Booked,
ST_9686,BK_1229,SC_213,E11,Regular,True,Available,
ST_9687,BK_2088,SC_599,B13,Regular,True,Reserved,
ST_9688,BK_3123,SC_800,B9,Regular,True,Booked,
ST_9689,,SC_755,D10,Regular,True,Available,
ST_9690,BK_4925,SC_468,D13,Regular,True,Booked,
ST_9691,BK_7254,SC_549,E16,Premium,True,Booked,
ST_9692,BK_9432,SC_504,E1,Premium,True,Available,
ST_9694,BK_9591,SC_810,A5,Regular,True,Available,
ST_9695,BK_2885,SC_249,E12,Regular,True,Available,
ST_9696,BK_4202,SC_905,A7,Regular,True,Available,
ST_9697,BK_5522,SC_397,A4,Regular,True,Available,
ST_9698,BK_5400,SC_911,E1,Premium,True,Booked,
ST_9701,,SC_116,A17,Regular,True,Booked,
ST_9702,,SC_779,B7,Regular,True,Booked,
ST_9704,BK_881,SC_322,C8,Regular,True,Booked,
ST_9705,,SC_428,A11,Regular,True,Available,
ST_9706,BK_8783,SC_722,B18,VIP,True,Booked,
ST_9707,BK_5521,SC_389,A16,Premium,True,Booked,
ST_9708,BK_9432,SC_813,C14,VIP,True,Booked,
ST_9709,BK_8895,SC_362,E11,VIP,True,Booked,
ST_9710,BK_7599,SC_652,B2,Regular,True,Booked,
ST_9711,BK_2981,SC_762,B17,Regular,True,Available,
ST_9712,BK_7988,SC_905,C7,Regular,True,Available,
ST_9713,BK_197,SC_558,B8,Premium,True,Available,
ST_9714,,SC_985,A16,Regular,True,Booked,
ST_9715,BK_8849,SC_301,E10,Regular,True,Available,
ST_9717,,SC_824,C16,Premium,True,Available,
ST_9718,BK_1893,SC_430,C4,Regular,True,Booked,
ST_9719,BK_4073,SC_668,C13,Regular,True,Booked,
ST_9720,BK_2808,SC_701,B10,Regular,True,Booked,
ST_9721,BK_7245,SC_671,A10,Premium,True,Available,
ST_9722,,SC_433,B6,Regular,True,Available,
ST_9723,,SC_763,C20,Regular,True,Booked,
ST_9724,BK_281,SC_237,A12,Regular,True,Booked,
ST_9725,,SC_687,B2,Regular,True,Booked,
ST_9728,BK_2487,SC_407,C15,Regular,True,Available,
ST_9729,BK_6084,SC_629,B16,Regular,True,Booked,
ST_9730,BK_4296,SC_340,C7,Regular,True,Available,
ST_9731,,SC_16,D10,Premium,True,Booked,
ST_9732,BK_8067,SC_296,D6,Regular,True,Available,
ST_9733,BK_190,SC_208,D13,Premium,True,Booked,
ST_9734,BK_3816,SC_303,C12,Regular,True,Available,
ST_9735,BK_9645,SC_925,C18,Premium,True,Available,
ST_9736,BK_458,SC_476,D9,Regular,True,Booked,
ST_9738,BK_6681,SC_167,D15,Regular,True,Booked,
ST_9739,BK_5053,SC_579,E19,Premium,True,Booked,
ST_9740,BK_6316,SC_361,B9,Premium,True,Available,
ST_9741,BK_5122,SC_866,A9,Premium,True,Booked,
ST_9742,,SC_585,B14,Regular,True,Booked,
ST_9743,BK_681,SC_313,B2,VIP,True,Booked,
ST_9744,BK_3537,SC_331,B8,Regular,True,Available,
ST_9746,BK_8220,SC_117,C4,Premium,True,Booked,
ST_9747,BK_9894,SC_353,B3,Regular,True,Available,
ST_9748,BK_6659,SC_864,A14,Premium,True,Available,
ST_9750,BK_9755,SC_650,A17,Regular,True,Booked,
ST_9751,BK_2350,SC_282,A8,Regular,True,Booked,
ST_9752,,SC_379,E15,Regular,True,Booked,
ST_9755,BK_2730,SC_973,D5,Regular,True,Booked,
ST_9756,BK_4517,SC_940,B8,Regular,True,Booked,
ST_9757,,SC_175,C3,Regular,True,Booked,
ST_9758,BK_6344,SC_384,D8,VIP,True,Booked,
ST_9759,BK_883,SC_516,B19,Regular,True,Booked,
ST_9760,BK_4588,SC_916,C18,Premium,True,Reserved,
ST_9761,BK_9271,SC_808,E11,Regular,True,Available,
ST_9762,BK_4703,SC_805,E16,Premium,True,Booked,
ST_9763,BK_141,SC_364,B13,Regular,True,Booked,
ST_9764,,SC_885,B10,Regular,True,Booked,
ST_9765,BK_850,SC_463,B3,Regular,True,Available,
ST_9766,BK_4301,SC_141,D16,Regular,True,Booked,
ST_9767,BK_4507,SC_264,A11,Regular,True,Available,
ST_9768,BK_2799,SC_655,C8,Regular,True,Booked,
ST_9769,BK_7665,SC_478,A18,Regular,True,Available,
ST_9770,BK_1451,SC_465,C20,Regular,True,Booked,
ST_9771,BK_9433,SC_272,A13,VIP,True,Available,
ST_9772,,SC_83,C4,VIP,True,Reserved,
ST_9773,BK_9561,SC_681,C7,Regular,True,Reserved,
ST_9774,BK_9822,SC_395,D16,Regular,True,Booked,
ST_9775,BK_8216,SC_471,C19,Regular,True,Available,
ST_9777,BK_8074,SC_929,A17,Regular,True,Available,
ST_9778,BK_3206,SC_182,E2,Premium,True,Available,
ST_9779,BK_719,SC_356,A18,Regular,True,Booked,
ST_9780,BK_665,SC_318,E18,VIP,True,Available,
ST_9781,BK_6298,SC_845,B2,Regular,True,Booked,
ST_9782,BK_1142,SC_725,D3,Premium,True,Booked,
ST_9783,BK_4754,SC_349,D3,Premium,True,Booked,
ST_9784,,SC_972,E5,Regular,True,Booked,
ST_9785,BK_1066,SC_22,E19,Regular,True,Booked,
ST_9786,,SC_342,C8,Regular,True,Booked,
ST_9787,BK_519,SC_529,E20,Premium,True,Reserved,
ST_9788,BK_7423,SC_99,B15,Regular,True,Available,
ST_9789,BK_2858,SC_594,D2,Premium,True,Booked,
ST_9791,BK_4704,SC_5,C4,Regular,True,Booked,
ST_9792,BK_5490,SC_977,E6,Regular,True,Reserved,
ST_9793,BK_3497,SC_741,B11,Regular,True,Available,
ST_9794,BK_3944,SC_874,C15,Regular,True,Booked,
ST_9795,BK_4183,SC_269,A13,Regular,True,Reserved,
ST_9797,BK_7262,SC_760,B15,Premium,True,Booked,
ST_9798,BK_8367,SC_706,D6,Premium,True,Reserved,
ST_9799,,SC_880,D9,Premium,True,Booked,
ST_9802,,SC_968,B18,Premium,True,Booked,
ST_9804,BK_9405,SC_502,A18,Premium,True,Booked,
ST_9806,,SC_226,C1,Regular,True,Booked,
ST_9807,BK_3915,SC_237,B16,Premium,True,Booked,
ST_9808,BK_5132,SC_463,E20,Regular,True,Booked,
ST_9809,BK_6308,SC_920,C17,Regular,True,Available,
ST_9810,,SC_260,E7,Premium,True,Booked,
ST_9811,BK_7023,SC_980,A7,VIP,True,Available,
ST_9813,BK_9395,SC_491,C10,Regular,True,Booked,
ST_9814,BK_4502,SC_752,C15,Regular,True,Booked,
ST_9816,BK_8584,SC_715,B6,Regular,True,Booked,
ST_9817,,SC_251,A4,Regular,True,Available,
ST_9819,BK_7099,SC_60,E8,Regular,True,Booked,
ST_9820,BK_2008,SC_688,A12,Regular,True,Available,
ST_9821,BK_3309,SC_281,E14,Regular,True,Booked,
ST_9822,BK_5637,SC_149,A14,VIP,True,Booked,
ST_9823,BK_5281,SC_618,E4,Regular,True,Booked,
ST_9824,BK_7105,SC_774,B11,Premium,True,Booked,
ST_9825,BK_7030,SC_997,D12,VIP,True,Reserved,
ST_9826,BK_9115,SC_49,B14,Regular,True,Available,
ST_9827,BK_6355,SC_542,B3,Regular,True,Available,
ST_9828,BK_1007,SC_888,A3,VIP,True,Booked,
ST_9829,BK_1294,SC_419,D19,Regular,True,Booked,
ST_9831,BK_2895,SC_480,C12,Regular,True,Booked,
ST_9832,BK_5713,SC_223,A5,Regular,True,Booked,
ST_9833,BK_7639,SC_273,D17,Regular,True,Reserved,
ST_9834,BK_9294,SC_213,B17,Premium,True,Booked,
ST_9835,BK_4873,SC_151,D12,Regular,True,Available,
ST_9836,BK_1696,SC_773,D16,Regular,True,Booked,
ST_9837,BK_8953,SC_951,E6,Regular,True,Booked,
ST_9838,,SC_389,D3,Regular,True,Available,
ST_9839,BK_6945,SC_736,E18,Premium,True,Booked,
ST_9840,BK_4320,SC_453,E2,Regular,True,Booked,
ST_9842,BK_3872,SC_77,C20,Regular,True,Reserved,
ST_9844,BK_3010,SC_191,A3,Premium,True,Booked,
ST_9846,BK_4738,SC_334,A19,Premium,True,Available,
ST_9847,BK_7045,SC_256,B2,Regular,True,Available,
ST_9850,BK_1437,SC_217,C7,Premium,True,Booked,
ST_9851,BK_2896,SC_786,E12,Regular,True,Available,
ST_9852,BK_1638,SC_479,E11,Regular,True,Reserved,
ST_9854,BK_4272,SC_633,B15,Regular,True,Booked,
ST_9855,,SC_619,C20,Regular,True,Booked,
ST_9856,BK_1594,SC_318,B9,VIP,True,Booked,
ST_9857,BK_6153,SC_993,A16,Regular,True,Booked,
ST_9858,,SC_239,E3,Premium,True,Booked,
ST_9859,BK_9378,SC_25,B13,Premium,True,Booked,
ST_9860,BK_7196,SC_167,B18,Regular,True,Booked,
ST_9861,BK_2891,SC_415,C1,Regular,True,Booked,
ST_9862,BK_7915,SC_15,E8,Regular,True,Booked,
ST_9863,BK_1286,SC_869,E15,Regular,True,Booked,
ST_9866,,SC_250,C6,VIP,True,Reserved,
ST_9867,BK_9994,SC_929,B2,Regular,True,Booked,
